iteration,total_runs,obs_realization,par_realization,din,all_params
7,1075,80,79,4.67868,0.177506
7,1075,81,80,4.70956,0.0485249
7,1075,82,81,5.4487,0.386264
7,1075,83,82,4.78836,1.46754
7,1075,84,83,4.41861,0.236935
7,1075,85,84,4.67497,0.0450529
7,1075,86,85,4.61469,0.81341
7,1075,87,86,4.71674,0.940484
7,1075,88,87,4.65276,0.762083
7,1075,89,88,4.63538,0.0739835
7,1075,90,89,4.68737,0.0414428
7,1075,91,90,4.75769,0.803373
7,1075,92,91,4.66884,0.0579969
7,1075,93,92,6.47265,0.447888
7,1075,94,93,4.50038,0.0810618
7,1075,95,94,8.53599,3.48243
7,1075,96,95,4.43495,0.0179
7,1075,97,96,4.69594,0.105983
7,1075,98,97,4.74464,0.347818
7,1075,99,98,5.26686,0.462941
7,1075,base,base,4.4803,0.106268
8,1214,1,0,4.61296,0.903853
8,1214,2,1,4.73072,0.0487489
8,1214,3,2,4.75432,0.0563925
8,1214,4,3,4.68461,0.906407
8,1214,5,4,4.70949,0.121245
8,1214,6,5,4.62423,0.102149
8,1214,7,6,4.72111,2.04193
8,1214,8,7,4.72043,0.381713
8,1214,9,8,4.64996,0.0523933
8,1214,10,9,4.73331,0.728754
8,1214,11,10,4.72193,0.0515373
8,1214,12,11,4.71694,0.434697
8,1214,13,12,4.61083,1.0629
8,1214,14,13,4.79028,1.70425
8,1214,15,14,4.60111,0.154434
8,1214,16,15,4.7195,0.647096
8,1214,17,16,4.71104,0.668891
8,1214,18,17,4.43951,0.906153
8,1214,19,18,4.65574,1.45704
8,1214,20,19,4.6761,2.58103
8,1214,21,20,4.57084,0.0915162
8,1214,22,21,4.71866,0.0418058
8,1214,23,22,4.76235,0.216906
8,1214,24,23,4.70263,0.648282
8,1214,25,24,4.54954,0.61903
8,1214,26,25,4.64257,0.759655
8,1214,27,26,4.73521,0.677002
8,1214,28,27,4.64731,0.666494
8,1214,29,28,4.70225,0.742105
8,1214,30,29,4.7659,0.0338562
8,1214,31,30,4.68783,0.738786
8,1214,32,31,4.47081,0.292809
8,1214,33,32,4.70042,0.1819
8,1214,34,33,4.56857,0.227374
8,1214,35,34,4.96624,0.289966
8,1214,36,35,6.43986,0.517326
8,1214,37,36,4.7526,0.0517961
8,1214,38,37,4.6512,0.727903
8,1214,39,38,4.68108,0.253423
8,1214,40,39,4.67009,0.804107
8,1214,41,40,4.70701,0.722536
8,1214,42,41,4.74455,0.179596
8,1214,43,42,4.66614,0.67238
8,1214,44,43,4.72824,0.300914
8,1214,45,44,5.06724,1.96723
8,1214,46,45,4.69533,0.0357263
8,1214,47,46,4.77192,1.20749
8,1214,48,47,4.75987,0.0544173
8,1214,49,48,4.69451,0.723848
8,1214,50,49,4.75667,0.725236
8,1214,51,50,4.65499,0.0332792
8,1214,52,51,4.53376,0.0795247
8,1214,53,52,4.64174,0.0163021
8,1214,54,53,4.75887,0.0137624
8,1214,55,54,4.7567,0.621184
8,1214,56,55,4.74948,0.425415
8,1214,57,56,4.7784,0.618929
8,1214,59,58,4.66407,0.731164
8,1214,60,59,4.67441,0.645346
8,1214,61,60,4.90059,1.03611
8,1214,62,61,4.75362,0.656676
8,1214,63,62,4.64461,0.0489221
8,1214,64,63,4.75794,0.742345
8,1214,65,64,4.65913,1.34309
8,1214,66,65,5.7933,0.876289
8,1214,67,66,4.58636,0.0827261
8,1214,68,67,9.29147,1.99882
8,1214,69,68,4.73463,0.148423
8,1214,70,69,4.64505,0.836604
8,1214,71,70,4.67838,0.752135
8,1214,72,71,4.68758,0.437778
8,1214,73,72,4.64767,2.46557
8,1214,74,73,4.71549,1.35871
8,1214,75,74,4.65969,0.240918
8,1214,76,75,4.76116,0.240803
8,1214,77,76,4.52784,0.250656
8,1214,78,77,4.67653,0.609461
8,1214,79,78,4.75812,0.0858591
8,1214,80,79,4.68876,0.189315
8,1214,81,80,4.72511,0.0531446
8,1214,82,81,5.70379,0.638746
8,1214,83,82,4.79304,1.49806
8,1214,84,83,4.4232,0.263948
8,1214,85,84,4.67052,0.045668
8,1214,86,85,4.61541,0.801485
8,1214,87,86,4.72042,0.93293
8,1214,88,87,4.64942,0.757073
8,1214,89,88,4.64517,0.0746295
8,1214,90,89,4.68722,0.0441773
8,1214,91,90,4.73929,0.813469
8,1214,92,91,5.22172,0.112511
8,1214,93,92,7.97008,0.821369
8,1214,94,93,4.5488,0.116345
8,1214,95,94,5.24943,4.48675
8,1214,96,95,4.40521,0.024533
8,1214,97,96,4.69524,0.107938
8,1214,98,97,5.11212,0.483021
8,1214,99,98,6.23777,0.674587
8,1214,base,base,4.47592,0.109723
9,1353,1,0,4.61505,0.897383
9,1353,2,1,4.74012,0.0536039
9,1353,3,2,4.76659,0.0627191
9,1353,4,3,4.68819,0.900062
9,1353,5,4,4.71027,0.122535
9,1353,6,5,4.63463,0.104483
9,1353,7,6,4.71878,2.04208
9,1353,8,7,4.71936,0.38402
9,1353,9,8,4.65211,0.0537472
9,1353,10,9,4.73357,0.724197
9,1353,11,10,4.73151,0.0566344
9,1353,12,11,4.71584,0.434305
9,1353,13,12,4.66097,1.08228
9,1353,14,13,4.52149,1.89976
9,1353,15,14,4.61601,0.158307
9,1353,16,15,4.72055,0.644483
9,1353,17,16,4.71276,0.663609
9,1353,18,17,4.48459,0.949343
9,1353,19,18,4.66576,1.4629
9,1353,20,19,4.71128,2.59761
9,1353,21,20,4.57601,0.0990291
9,1353,22,21,4.7313,0.0468853
9,1353,23,22,4.76301,0.218192
9,1353,24,23,4.70197,0.64418
9,1353,25,24,4.65948,0.6414
9,1353,26,25,4.64669,0.754987
9,1353,27,26,4.7371,0.672262
9,1353,28,27,4.64723,0.660909
9,1353,29,28,4.70905,0.73638
9,1353,30,29,4.7723,0.0385748
9,1353,31,30,4.69029,0.735351
9,1353,32,31,4.50952,0.31761
9,1353,33,32,4.69739,0.18446
9,1353,34,33,4.51827,0.284594
9,1353,35,34,4.82389,0.403229
9,1353,36,35,7.50945,0.789095
9,1353,37,36,4.75967,0.0581251
9,1353,38,37,4.65863,0.721338
9,1353,39,38,4.70442,0.261566
9,1353,40,39,4.45186,0.9232
9,1353,41,40,4.73558,0.725025
9,1353,42,41,4.743,0.181624
9,1353,43,42,4.69074,0.671748
9,1353,44,43,4.72599,0.304488
9,1353,45,44,4.79493,1.94847
9,1353,46,45,4.70316,0.0403096
9,1353,47,46,4.76964,1.21148
9,1353,48,47,4.75772,0.0559147
9,1353,49,48,4.70033,0.718983
9,1353,50,49,4.75659,0.720756
9,1353,51,50,4.66246,0.0372504
9,1353,52,51,4.53025,0.0984984
9,1353,53,52,4.64577,0.0178052
9,1353,54,53,4.7616,0.0157451
9,1353,55,54,4.75697,0.619104
9,1353,56,55,4.75036,0.433091
9,1353,57,56,4.79079,0.612951
9,1353,59,58,4.67074,0.724913
9,1353,60,59,4.67537,0.639675
9,1353,61,60,4.72775,1.18839
9,1353,62,61,4.75415,0.654424
9,1353,63,62,4.64716,0.0516378
9,1353,64,63,4.75881,0.736801
9,1353,65,64,4.63243,1.4895
9,1353,66,65,6.62221,1.05233
9,1353,67,66,4.58833,0.0831241
9,1353,68,67,10.3335,2.65307
9,1353,69,68,4.73147,0.150757
9,1353,70,69,4.64922,0.828409
9,1353,71,70,4.68427,0.747053
9,1353,72,71,4.68595,0.438102
9,1353,73,72,4.64559,2.4721
9,1353,74,73,4.71969,1.36385
9,1353,75,74,4.65667,0.244145
9,1353,76,75,4.7578,0.244066
9,1353,77,76,4.53514,0.260916
9,1353,78,77,4.67573,0.605154
9,1353,79,78,4.77074,0.0895569
9,1353,80,79,4.69539,0.196005
9,1353,81,80,4.73415,0.0565222
9,1353,82,81,5.23168,0.864912
9,1353,83,82,4.80795,1.51918
9,1353,84,83,4.43879,0.292833
9,1353,85,84,4.66856,0.0461045
9,1353,86,85,4.61768,0.794053
9,1353,87,86,4.7234,0.928218
9,1353,88,87,4.64798,0.753996
9,1353,89,88,4.65475,0.0751663
9,1353,90,89,4.68772,0.046256
9,1353,91,90,4.73676,0.820684
9,1353,92,91,5.87448,0.198276
9,1353,93,92,8.55106,1.21519
9,1353,94,93,4.59924,0.152941
9,1353,95,94,4.51617,4.88452
9,1353,96,95,4.40444,0.033565
9,1353,97,96,4.69492,0.109384
9,1353,98,97,5.29598,0.633386
9,1353,99,98,7.30113,0.911384
9,1353,base,base,4.47334,0.112005
